car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,timestamp
11,64750,26178,1,5,0,1,45:16.8
15,132505,33232,2,5,0,0,45:50.4
16,120543,45445,3,4,2,1,46:24.0
19,122705,16741,2,5,2,0,46:57.6
10,52015,31703,2,3,2,1,47:31.2
14,163802,27955,5,5,0,1,48:04.8
7,155479,43203,1,4,2,1,48:38.4
11,56739,35794,1,5,0,0,49:12.0
11,113874,35356,1,5,1,1,49:45.6
6,94374,37838,1,5,2,1,50:19.2
12,60949,41297,2,4,0,0,50:52.8
10,167871,32006,2,5,0,1,51:26.4
9,44224,34336,1,4,2,0,52:00.0
15,87909,47454,2,5,1,0,52:33.6
1,136086,24667,3,5,0,0,53:07.2
9,60583,32819,1,5,2,1,53:40.8
4,59234,34259,1,5,2,0,54:14.4
5,80415,24064,1,2,2,1,54:48.0
8,14002,27911,3,3,0,1,55:21.6
13,165813,35666,1,5,1,1,55:55.2
11,177843,31672,2,3,2,1,56:28.8
17,153155,23614,2,5,1,1,57:02.4
12,28954,24697,1,4,0,0,57:36.0
5,101249,31307,1,4,2,0,58:09.6
18,143186,21675,3,5,1,0,58:43.2
7,111945,38116,1,4,0,0,59:16.8
16,148845,25516,1,4,2,1,59:50.4
13,91655,28117,1,4,2,1,00:24.0
5,92664,26114,1,5,2,1,00:57.6
9,138483,24780,1,4,0,0,01:31.2
3,107819,32422,3,5,2,1,02:04.8
11,116746,24886,3,4,2,1,02:38.4
10,136902,27047,1,3,2,0,03:12.0
19,63794,21945,1,4,2,1,03:45.6
9,175698,30926,1,3,0,1,04:19.2
10,106595,31266,1,3,0,0,04:52.8
6,164031,29638,1,3,2,1,05:26.4
15,71089,31488,1,4,1,0,06:00.0
6,77366,37070,3,5,0,1,06:33.6
9,10436,37549,3,5,0,0,07:07.2
13,126506,22467,3,5,2,1,07:40.8
5,188208,24403,1,2,2,1,08:14.4
9,69331,44341,3,5,1,1,08:48.0
15,104379,28477,1,3,2,1,09:21.6
14,159551,34549,2,3,2,0,09:55.2
10,52253,37871,2,4,2,1,10:28.8
3,163481,28236,2,3,0,1,11:02.4
3,19507,32834,2,4,2,0,11:36.0
17,97763,23611,1,4,2,1,12:09.6
4,49208,25507,2,5,2,1,12:43.2
18,116755,37051,1,5,2,1,13:16.8
3,71051,41240,2,5,1,1,13:50.4
18,103706,38406,2,4,2,0,14:24.0
9,58494,34787,1,2,2,1,14:57.6
6,111530,36741,1,5,2,1,15:31.2
9,157379,23599,3,5,2,1,16:04.8
4,111153,34699,2,5,2,1,16:38.4
16,40519,40848,2,2,1,0,17:12.0
9,115394,35965,1,5,0,1,17:45.6
9,111103,39774,5,5,1,1,18:19.2
5,9154,25219,2,2,0,1,18:52.8
7,121724,30734,4,5,2,0,19:26.4
9,35659,29855,1,2,2,0,20:00.0
9,26679,42634,4,4,2,1,20:33.6
14,43716,32266,2,4,2,1,21:07.2
15,123250,33842,1,5,2,1,21:40.8
1,45085,34660,3,5,1,0,22:14.4
3,179408,46698,1,5,2,0,22:48.0
6,99409,39656,1,5,1,1,23:21.6
2,51773,47683,1,5,2,0,23:55.2
6,196209,44754,3,5,0,1,24:28.8
3,73796,35650,1,4,0,1,25:02.4
14,80055,35603,2,5,1,1,25:36.0
13,109087,39729,1,4,0,0,26:09.6
1,60753,33365,2,4,1,1,26:43.2
12,129680,30514,1,4,2,1,27:16.8
9,66812,27928,5,3,0,0,27:50.4
17,189983,28387,1,5,0,1,28:24.0
11,43836,25017,2,5,2,1,28:57.6
5,27816,35592,3,2,2,1,29:31.2
12,28175,23061,1,5,2,1,30:04.8
13,49935,35610,1,5,2,1,30:38.4
9,78505,22095,2,3,1,0,31:12.0
13,121300,38059,1,4,2,0,31:45.6
16,109382,43805,2,4,0,1,32:19.2
9,97180,40953,4,4,0,1,32:52.8
10,93017,36254,1,4,2,1,33:26.4
11,142382,24879,3,3,2,1,34:00.0
19,77195,27559,1,3,0,1,34:33.6
9,105629,25845,1,5,0,0,35:07.2
8,160581,37166,1,4,2,1,35:40.8
11,127092,38342,2,5,2,0,36:14.4
10,144525,46955,1,4,1,1,36:48.0
16,116145,23082,1,4,2,1,37:21.6
8,180344,39548,2,4,2,1,37:55.2
14,136466,37693,1,5,2,1,38:28.8
9,9591,17539,3,3,2,1,39:02.4
17,120000,35890,2,5,2,1,39:36.0
15,187181,44491,1,5,2,1,40:09.6
17,178702,31143,2,2,1,0,40:43.2
8,33646,35011,3,3,2,0,41:16.8
9,64345,28908,1,3,2,1,41:50.4
10,47548,42183,2,5,2,1,42:24.0
11,49711,32093,3,5,2,0,42:57.6
18,62544,36015,1,4,2,1,43:31.2
13,65360,28063,2,4,2,1,44:04.8
10,66272,27718,3,4,2,1,44:38.4
16,42325,33805,2,4,0,1,45:12.0
8,18819,20036,2,5,1,0,45:45.6
6,114585,33337,1,5,0,0,46:19.2
6,19739,39233,1,4,1,1,46:52.8
18,144447,32953,2,5,2,1,47:26.4
6,53866,25676,2,4,2,1,48:00.0
6,148343,27955,1,4,0,1,48:33.6
7,148347,43912,5,2,1,1,49:07.2
14,140162,40818,3,4,2,1,49:40.8
10,112486,25450,1,4,1,1,50:14.4
11,55899,33116,3,4,0,1,50:48.0
12,67186,31245,2,4,2,1,51:21.6
7,33260,24926,1,3,0,1,51:55.2
11,69383,31421,2,4,1,0,52:28.8
9,26170,26267,1,3,1,1,53:02.4
4,186843,21345,1,5,2,1,53:36.0
3,100858,41644,1,3,2,0,54:09.6
18,165033,24629,1,2,1,1,54:43.2
17,31218,36812,1,3,1,0,55:16.8
20,25689,19801,1,5,2,1,55:50.4
9,13531,23884,1,4,2,1,56:24.0
2,169899,34174,4,4,0,0,56:57.6
12,86107,21925,4,3,0,1,57:31.2
8,33514,25323,1,4,0,1,58:04.8
5,138785,27338,1,5,2,0,58:38.4
19,125096,38001,1,4,2,0,59:12.0
16,41832,34621,2,3,2,1,59:45.6
10,176650,40531,1,4,0,1,00:19.2
17,33466,39183,1,5,0,1,00:52.8
13,184496,33457,1,2,0,0,01:26.4
11,32903,39585,2,4,2,1,02:00.0
11,70386,34682,2,3,0,1,02:33.6
14,173044,39720,1,5,0,0,03:07.2
10,98424,33060,2,3,0,0,03:40.8
18,160135,25431,2,5,1,1,04:14.4
12,161379,19255,2,4,2,1,04:48.0
10,141305,30477,1,2,2,1,05:21.6
17,114288,25790,1,5,0,1,05:55.2
12,17688,42450,5,5,2,1,06:28.8
2,85819,34918,3,4,2,1,07:02.4
5,162323,21926,1,2,0,0,07:36.0
9,106168,23551,4,2,2,1,08:09.6
16,50839,29558,2,4,0,1,08:43.2
17,188981,32039,4,5,2,1,09:16.8
3,23367,22100,1,4,2,1,09:50.4
5,82174,45269,4,5,2,0,10:24.0
13,37115,46511,1,4,2,1,10:57.6
17,86652,25685,3,5,0,1,11:31.2
9,126368,18385,3,4,0,1,12:04.8
10,100575,36818,1,4,0,0,12:38.4
13,42971,33806,2,4,2,1,13:12.0
17,150464,20123,2,5,1,0,13:45.6
9,104841,27672,1,4,2,1,14:19.2
19,71120,41860,3,4,1,0,14:52.8
3,108955,28123,1,4,1,0,15:26.4
9,60111,36261,1,2,2,1,16:00.0
9,179911,23136,3,3,0,0,16:33.6
18,155247,33124,1,4,2,1,17:07.2
11,5830,23697,3,5,0,1,17:40.8
17,150607,27320,1,3,0,1,18:14.4
9,130526,31455,4,3,2,1,18:48.0
16,45377,29670,3,5,0,1,19:21.6
16,163206,20993,3,3,0,1,19:55.2
4,109230,29977,1,5,0,1,20:28.8
11,103703,36003,2,4,1,0,21:02.4
12,16718,35015,1,5,1,0,21:36.0
12,164234,33894,1,4,1,1,22:09.6
3,91411,17662,1,4,2,0,22:43.2
18,82084,42453,1,2,2,1,23:16.8
13,39127,33068,2,2,0,0,23:50.4
5,159809,33787,1,3,2,0,24:24.0
16,71264,39681,1,4,0,1,24:57.6
16,58849,36868,2,3,2,0,25:31.2
7,60335,32824,4,5,2,1,26:04.8
10,71575,35285,1,3,2,1,26:38.4
10,114320,34364,1,3,1,1,27:12.0
11,147927,39662,1,5,0,1,27:45.6
4,90692,29783,2,4,2,1,28:19.2
3,61071,22645,1,4,0,1,28:52.8
10,194729,36369,1,3,2,1,29:26.4
18,24184,33445,3,5,2,0,30:00.0
3,78526,42358,1,2,0,1,30:33.6
4,41730,39666,2,5,0,1,31:07.2
5,67895,40020,1,4,0,1,31:40.8
20,107288,20349,1,5,2,1,32:14.4
12,180979,37896,1,4,2,0,32:48.0
7,186089,36154,3,5,2,1,33:21.6
9,131763,27299,1,3,0,1,33:55.2
3,125970,30877,1,2,0,0,34:28.8
12,151234,46556,1,3,2,1,35:02.4
8,161804,27956,2,5,2,1,35:36.0
13,31173,31378,5,3,1,0,36:09.6
5,86235,34459,1,5,0,1,36:43.2
6,193951,17676,3,5,2,0,37:16.8
11,17823,45377,3,5,0,1,37:50.4
2,82703,42451,1,2,2,1,38:24.0
9,179320,28519,3,3,1,0,38:57.6
10,62236,39063,1,3,0,0,39:31.2
15,1344,21871,3,3,2,0,40:04.8
8,67696,34121,3,4,2,1,40:38.4
5,87285,23306,1,3,2,1,41:12.0
7,63206,39732,3,3,0,0,41:45.6
16,158191,40768,1,5,1,1,42:19.2
17,108855,25355,3,4,2,1,42:52.8
11,24743,41643,2,5,0,0,43:26.4
12,87342,28296,1,4,1,0,44:00.0
12,127701,24853,2,4,2,1,44:33.6
12,198963,16925,5,5,0,0,45:07.2
4,111636,24774,1,2,1,1,45:40.8
18,139132,29513,3,3,0,1,46:14.4
8,120146,30752,3,5,2,0,46:48.0
18,163278,21254,2,4,2,1,47:21.6
15,56136,24726,2,3,1,0,47:55.2
10,14612,37895,3,4,0,0,48:28.8
13,88008,23651,1,4,2,1,49:02.4
10,94440,29565,4,3,0,0,49:36.0
10,106644,18518,1,3,2,1,50:09.6
7,82940,22089,1,5,1,1,50:43.2
7,169955,44498,3,5,2,0,51:16.8
14,137804,34319,3,5,0,1,51:50.4
1,51881,28029,4,4,1,1,52:24.0
4,33068,19946,1,4,2,1,52:57.6
3,167686,29648,3,5,2,1,53:31.2
12,179485,47857,2,2,0,1,54:04.8
19,156739,31614,2,4,2,1,54:38.4
1,130703,44129,1,2,2,1,55:12.0
11,66362,27356,2,4,2,0,55:45.6
2,143408,29710,1,5,2,1,56:19.2
10,63275,34850,2,5,1,1,56:52.8
5,76091,17224,1,4,0,1,57:26.4
1,39386,37394,3,4,1,1,58:00.0
12,85114,24805,2,5,0,0,58:33.6
10,96452,24550,4,5,2,1,59:07.2
15,120147,41177,2,3,2,0,59:40.8
6,174342,28531,1,5,1,0,00:14.4
11,180762,37001,1,5,2,1,00:48.0
11,99862,36061,3,3,0,1,01:21.6
5,134535,28024,1,2,2,1,01:55.2
11,118302,41103,2,5,2,0,02:28.8
15,86612,45588,2,3,1,1,03:02.4
9,118411,46871,4,5,0,1,03:36.0
1,143444,38144,1,4,1,1,04:09.6
17,97890,38448,3,3,2,1,04:43.2
17,76325,27032,1,4,2,0,05:16.8
19,78350,35382,3,4,2,1,05:50.4
3,165380,30026,5,5,1,1,06:24.0
10,156747,44323,3,4,2,0,06:57.6
10,143370,27708,2,5,0,1,07:31.2
9,97062,42673,1,3,1,0,08:04.8
18,47997,43515,2,3,2,1,08:38.4
20,101319,38460,3,4,2,0,09:12.0
19,48309,33511,1,4,0,1,09:45.6
10,31857,38875,2,5,2,0,10:19.2
9,69350,33788,3,4,2,1,10:52.8
11,139382,29920,1,5,2,0,11:26.4
7,17753,37525,1,4,2,1,12:00.0
3,140974,43304,1,5,2,1,12:33.6
3,148015,22043,2,3,2,1,13:07.2
11,174399,33707,1,5,2,0,13:40.8
13,103039,36711,5,5,0,1,14:14.4
8,90417,20284,2,4,2,1,14:48.0
6,109799,25491,3,4,1,1,15:21.6
12,126936,43741,1,4,1,0,15:55.2
17,59157,38543,2,2,0,0,16:28.8
7,165447,44285,3,5,1,1,17:02.4
5,71146,36568,5,3,0,0,17:36.0
10,173104,24641,2,4,1,1,18:09.6
9,138497,28195,1,4,2,1,18:43.2
17,75635,35862,1,3,0,1,19:16.8
3,59215,33022,1,4,2,1,19:50.4
11,41503,25043,1,2,2,1,20:24.0
5,111500,40285,1,4,2,1,20:57.6
10,94919,35501,2,4,2,1,21:31.2
16,178771,30843,4,2,0,1,22:04.8
11,147493,23427,3,4,0,1,22:38.4
19,194032,27286,1,3,2,1,23:12.0
7,38647,21658,1,3,0,1,23:45.6
10,196077,45815,2,4,2,0,24:19.2
18,59059,43590,1,4,2,0,24:52.8
14,151123,34814,1,4,2,1,25:26.4
7,73775,36485,2,5,0,1,26:00.0
19,59205,24343,2,4,0,1,26:33.6
15,87268,27113,2,5,0,1,27:07.2
5,54905,25854,1,5,2,0,27:40.8
13,198631,20835,4,5,2,0,28:14.4
1,62783,21795,1,5,2,0,28:48.0
17,69577,33282,2,5,0,1,29:21.6
3,15119,38598,2,5,2,1,29:55.2
11,19866,36100,1,4,2,1,30:28.8
5,139397,28973,2,4,0,1,31:02.4
13,171038,32579,3,4,2,1,31:36.0
11,30651,26700,1,3,0,1,32:09.6
17,129426,24400,1,4,0,1,32:43.2
10,108165,47056,2,5,2,0,33:16.8
6,158323,34080,1,5,2,0,33:50.4
16,169613,19632,4,4,2,1,34:24.0
2,44163,34024,1,2,1,1,34:57.6
3,88271,26932,1,2,2,1,35:31.2
3,159948,28794,1,5,1,0,36:04.8
17,73958,36933,3,4,2,1,36:38.4
3,101467,35788,1,5,2,0,37:12.0
19,80894,21437,1,2,2,0,37:45.6
15,116505,30595,3,3,2,1,38:19.2
6,142119,33945,5,3,2,0,38:52.8
6,70796,27950,1,5,0,0,39:26.4
17,35962,39886,3,4,0,0,40:00.0
6,35808,37601,1,5,1,1,40:33.6
11,31813,33660,2,3,2,1,41:07.2
10,138705,39060,1,5,2,1,41:40.8
19,126559,32298,3,2,0,0,42:14.4
13,168466,21435,2,4,2,1,42:48.0
17,6100,20972,1,5,1,0,43:21.6
13,58782,41277,1,5,1,1,43:55.2
14,93064,29782,2,4,2,1,44:28.8
19,85528,39769,1,5,1,1,45:02.4
4,120908,38125,3,5,1,1,45:36.0
18,106496,23454,2,5,2,1,46:09.6
6,62369,48644,2,5,2,1,46:43.2
15,169349,38653,2,3,2,1,47:16.8
8,44145,31292,4,4,0,1,47:50.4
12,172576,42321,1,5,1,1,48:24.0
7,27073,41069,3,5,0,0,48:57.6
11,95627,33230,4,4,2,1,49:31.2
4,52798,31834,1,2,1,1,50:04.8
10,53056,49677,1,4,2,1,50:38.4
3,151146,31365,3,4,2,0,51:12.0
17,116402,36593,2,2,2,1,51:45.6
11,179493,22289,4,5,0,1,52:19.2
10,192051,32814,3,4,0,0,52:52.8
2,14719,33224,2,2,2,0,53:26.4
14,32215,26333,2,5,2,1,54:00.0
18,56856,28896,4,4,0,1,54:33.6
6,102391,35299,3,4,1,0,55:07.2
11,157886,31284,3,3,2,0,55:40.8
11,142686,24773,4,4,2,1,56:14.4
11,138063,26573,2,3,2,1,56:48.0
15,60497,28799,1,5,2,1,57:21.6
19,97253,42679,2,5,2,0,57:55.2
18,129419,19468,1,4,2,1,58:28.8
10,109103,45372,2,4,0,0,59:02.4
15,31588,29429,3,2,2,1,59:36.0
11,127550,43817,1,5,1,1,00:09.6
18,174747,24501,1,5,0,0,00:43.2
17,155330,29734,1,4,0,0,01:16.8
9,64000,38629,1,4,1,1,01:50.4
9,17563,45070,1,4,1,1,02:24.0
15,60193,35460,2,5,0,0,02:57.6
5,169325,48360,1,5,2,1,03:31.2
17,81484,32749,3,2,2,1,04:04.8
9,174975,46865,5,4,0,1,04:38.4
14,174310,23656,1,4,0,0,05:12.0
6,19754,40223,2,4,1,0,05:45.6
9,79899,29223,2,5,1,1,06:19.2
11,90442,18592,2,5,1,1,06:52.8
2,164178,20433,1,3,0,0,07:26.4
11,54353,37111,1,4,2,1,08:00.0
3,94220,30153,2,5,0,1,08:33.6
16,108806,32262,1,4,0,0,09:07.2
18,157193,33337,2,4,2,1,09:40.8
3,34461,42070,5,4,0,1,10:14.4
9,11210,23208,1,2,2,1,10:48.0
6,140883,45324,3,4,2,1,11:21.6
10,68905,31432,4,4,0,1,11:55.2
9,24156,25793,1,5,2,0,12:28.8
3,61128,31744,1,3,2,1,13:02.4
3,78649,40191,3,5,1,1,13:36.0
3,117653,22176,3,5,2,1,14:09.6
5,165206,47508,4,3,2,1,14:43.2
9,133209,36962,2,3,1,1,15:16.8
13,91200,29684,1,5,0,1,15:50.4
7,38391,42154,1,3,2,1,16:24.0
2,62376,34360,1,5,2,0,16:57.6
17,59390,27234,3,4,2,1,17:31.2
19,65392,24971,2,4,2,0,18:04.8
14,125847,33719,1,4,0,1,18:38.4
5,166845,29859,1,4,2,1,19:12.0
5,45463,29762,2,3,0,1,19:45.6
17,157054,20262,4,2,1,1,20:19.2
6,175322,28899,3,5,2,1,20:52.8
12,48751,29465,1,4,1,1,21:26.4
14,168763,42767,3,4,0,1,22:00.0
9,24254,21018,1,4,0,0,22:33.6
10,145787,47805,5,5,2,0,23:07.2
12,96217,27447,1,3,1,0,23:40.8
3,59099,33554,1,2,2,1,24:14.4
12,137780,20653,3,5,2,0,24:48.0
15,93081,28742,1,3,1,1,25:21.6
12,101074,24803,3,4,0,0,25:55.2
7,182302,36182,1,4,0,1,26:28.8
5,185471,36482,3,4,2,1,27:02.4
6,149185,22083,1,3,0,0,27:36.0
12,96383,35806,2,4,2,1,28:09.6
6,111343,34137,3,5,2,1,28:43.2
6,122754,35961,1,3,2,0,29:16.8
7,171168,21485,3,4,0,0,29:50.4
11,98756,42957,5,5,2,1,30:24.0
15,172120,22300,2,3,2,1,30:57.6
8,157676,31088,3,4,2,1,31:31.2
4,169668,43165,3,4,2,1,32:04.8
16,157447,27647,2,4,1,0,32:38.4
12,72671,33961,1,5,0,1,33:12.0
16,121114,31053,1,5,1,0,33:45.6
2,138611,33696,2,3,2,1,34:19.2
9,172738,43879,3,5,0,0,34:52.8
16,131354,33770,2,2,1,1,35:26.4
5,159493,23441,1,4,0,1,36:00.0
8,27763,30810,1,3,0,0,36:33.6
11,57436,37929,5,5,0,1,37:07.2
6,168025,33502,1,4,2,1,37:40.8
7,165135,39051,2,4,1,1,38:14.4
10,167699,38067,3,5,1,0,38:48.0
9,137001,20127,1,4,1,0,39:21.6
16,60399,31055,2,4,0,0,39:55.2
2,28172,34400,2,4,1,1,40:28.8
17,111400,36969,1,4,1,0,41:02.4
4,120577,25361,1,4,1,1,41:36.0
16,24890,46908,2,4,2,0,42:09.6
4,77350,23905,1,2,0,1,42:43.2
10,129156,40845,3,5,2,1,43:16.8
4,94736,37738,4,5,2,0,43:50.4
16,142956,45396,4,5,2,0,44:24.0
6,120457,38633,3,2,2,1,44:57.6
8,187546,20224,1,4,2,1,45:31.2
2,178845,27184,5,5,0,1,46:04.8
12,121859,26900,1,4,0,0,46:38.4
13,89027,32484,1,5,2,0,47:12.0
13,84196,22180,1,2,1,1,47:45.6
14,123741,40494,1,4,2,0,48:19.2
11,31191,37670,1,4,1,1,48:52.8
13,36022,29296,2,4,1,1,49:26.4
10,38915,32394,1,4,0,0,50:00.0
10,142143,43183,2,4,0,1,50:33.6
10,131884,31175,4,5,2,0,51:07.2
17,68466,24953,1,5,2,0,51:40.8
10,121737,43440,2,2,2,1,52:14.4
11,191782,39345,1,5,2,1,52:48.0
9,93356,29936,3,4,2,0,53:21.6
12,166932,17093,3,4,2,0,53:55.2
7,21819,39745,2,4,0,1,54:28.8
6,20131,24033,1,4,0,1,55:02.4
16,130986,32058,4,4,0,0,55:36.0
7,79820,21279,2,4,0,1,56:09.6
16,143665,31255,1,5,2,1,56:43.2
4,143587,41605,2,5,1,1,57:16.8
9,89137,37076,1,3,2,1,57:50.4
8,105829,29531,2,5,1,1,58:24.0
8,69156,35758,1,4,2,1,58:57.6
12,140049,23571,2,5,2,0,59:31.2
20,135332,26479,1,4,2,1,00:04.8
9,68865,33890,5,5,0,0,00:38.4
8,186197,24476,4,4,0,0,01:12.0
16,175592,23001,3,5,1,1,01:45.6
6,28225,33186,3,4,0,1,02:19.2
13,103747,40659,2,4,1,1,02:52.8
6,150066,46313,1,5,2,0,03:26.4
12,112430,20059,1,5,2,1,04:00.0
12,114405,44738,3,3,1,1,04:33.6
16,40804,37427,5,5,2,1,05:07.2
8,68130,35233,3,5,2,1,05:40.8
12,57106,45672,2,5,1,1,06:14.4
13,147008,32369,1,5,2,1,06:48.0
4,164198,31230,3,5,1,1,07:21.6
4,85457,33833,3,5,0,1,07:55.2
8,157641,29298,1,4,2,1,08:28.8
7,119970,34510,1,4,2,1,09:02.4
9,12929,22830,1,3,2,1,09:36.0
5,173214,40437,2,5,0,1,10:09.6
11,179868,32703,3,5,0,0,10:43.2
11,98556,42226,2,4,1,1,11:16.8
8,34995,20538,1,4,0,0,11:50.4
10,181376,25630,2,5,2,0,12:24.0
18,104549,35054,4,2,2,1,12:57.6
6,182246,29163,3,5,2,1,13:31.2
8,23935,25293,1,5,2,0,14:04.8
8,116022,34178,2,4,1,0,14:38.4
8,144819,24426,2,5,2,1,15:12.0
1,93653,36772,2,3,1,1,15:45.6
8,90096,36784,3,2,2,0,16:19.2
19,139320,35530,3,5,1,0,16:52.8
5,79668,26732,1,4,0,1,17:26.4
15,106655,44474,3,5,0,0,18:00.0
10,78211,34529,2,4,0,1,18:33.6
9,118197,40387,3,4,0,0,19:07.2
13,177770,26487,1,5,0,0,19:40.8
3,60743,34240,2,5,2,0,20:14.4
18,59704,19148,2,5,2,1,20:48.0
5,140639,37935,2,4,1,1,21:21.6
16,153591,33692,3,2,2,0,21:55.2
12,43269,37111,2,4,2,1,22:28.8
13,104666,27386,3,4,2,1,23:02.4
4,142263,38540,3,5,0,0,23:36.0
13,85444,34224,2,2,2,1,24:09.6
16,187180,39249,3,5,2,1,24:43.2
2,90920,29193,2,3,2,1,25:16.8
9,157983,32749,3,5,2,1,25:50.4
9,110993,19775,1,5,1,1,26:24.0
8,77770,30349,4,4,2,1,26:57.6
12,39807,30665,4,5,1,0,27:31.2
11,101505,35692,1,5,2,1,28:04.8
6,117903,41143,4,5,0,1,28:38.4
8,74795,25403,3,5,1,1,29:12.0
4,162473,37499,1,4,0,0,29:45.6
19,154854,19626,3,4,1,0,30:19.2
15,46964,37717,1,4,0,1,30:52.8
10,56044,27445,3,4,2,0,31:26.4
7,35057,32942,3,3,0,1,32:00.0
5,30130,31837,1,4,2,1,32:33.6
7,165015,34983,3,3,2,0,33:07.2
15,81593,33493,2,3,0,1,33:40.8
6,77610,43193,4,4,1,0,34:14.4
16,61027,35201,4,5,2,1,34:48.0
17,7811,37716,2,4,2,0,35:21.6
19,73538,37860,1,4,1,0,35:55.2
11,169938,23605,3,4,0,0,36:28.8
8,65058,32975,2,3,2,1,37:02.4
18,36911,42860,2,3,2,0,37:36.0
4,93848,34682,1,3,1,1,38:09.6
13,123403,22054,1,3,0,0,38:43.2
9,120519,24657,3,5,1,0,39:16.8
15,123522,25621,3,4,0,1,39:50.4
12,108213,35717,3,5,1,1,40:24.0
12,38501,21217,1,4,0,1,40:57.6
3,181060,29737,2,5,1,1,41:31.2
4,177143,37670,1,5,0,0,42:04.8
4,16663,30795,1,4,0,1,42:38.4
6,76353,39576,5,5,2,1,43:12.0
5,123271,28533,1,3,2,0,43:45.6
15,173290,42629,1,2,0,1,44:19.2
5,116640,42995,3,4,2,1,44:52.8
11,63863,21763,2,2,2,0,45:26.4
18,43007,21235,1,3,0,1,46:00.0
20,140297,16356,1,4,2,1,46:33.6
6,184022,31601,1,5,0,0,47:07.2
12,190054,38959,3,4,1,1,47:40.8
15,186991,38581,2,2,2,0,48:14.4
8,45021,38142,2,5,1,0,48:48.0
7,54697,41068,3,4,2,1,49:21.6
11,111839,21137,2,5,2,0,49:55.2
17,76050,27139,3,4,2,1,50:28.8
1,106828,36189,3,3,2,0,51:02.4
17,83858,22518,3,4,0,1,51:36.0
14,159865,39750,1,4,1,1,52:09.6
8,112317,32619,2,5,0,1,52:43.2
7,83215,35854,2,4,2,0,53:16.8
5,60375,33339,2,4,2,0,53:50.4
9,176183,24872,4,5,2,1,54:24.0
9,126017,29019,2,4,2,0,54:57.6
15,134897,32359,3,5,0,1,55:31.2
11,138222,19020,1,4,2,1,56:04.8
13,106163,44017,1,5,2,1,56:38.4
14,98807,38044,3,5,1,1,57:12.0
10,182317,22452,3,4,2,1,57:45.6
16,82741,24717,4,3,2,1,58:19.2
4,66717,32231,1,4,0,1,58:52.8
13,48917,37189,1,4,0,0,59:26.4
10,74519,43494,1,5,2,1,00:00.0
11,84383,43248,1,3,2,1,00:33.6
12,94366,42273,3,4,2,1,01:07.2
13,189126,23098,4,5,2,0,01:40.8
17,101180,30450,5,5,0,1,02:14.4
9,127395,28894,2,2,2,1,02:48.0
9,163601,38616,2,4,1,1,03:21.6
19,126483,22983,1,5,1,1,03:55.2
12,155136,25508,1,5,2,1,04:28.8
8,122951,38262,1,5,0,1,05:02.4
8,37167,29856,1,5,2,0,05:36.0
3,66890,30876,1,2,0,0,06:09.6
19,169864,19403,1,3,2,1,06:43.2
9,164867,17323,2,3,2,1,07:16.8
10,25441,36293,1,5,1,1,07:50.4
10,99583,21257,2,4,0,1,08:24.0
5,76182,19856,1,4,1,1,08:57.6
10,129094,28462,1,4,0,1,09:31.2
16,110267,29628,2,4,0,1,10:04.8
16,60914,33882,3,5,0,1,10:38.4
15,91061,21422,3,3,0,1,11:12.0
5,83761,33494,1,5,1,0,11:45.6
11,91843,34456,5,4,2,1,12:19.2
12,22639,40170,3,4,1,1,12:52.8
6,72030,25334,2,2,2,1,13:26.4
7,77806,21116,3,5,0,0,14:00.0
11,34375,43164,4,5,0,1,14:33.6
13,136047,27921,2,4,2,1,15:07.2
10,118502,33190,4,4,2,0,15:40.8
5,168388,35593,2,4,2,1,16:14.4
17,124225,25847,3,5,2,1,16:48.0
3,61374,26769,2,3,2,1,17:21.6
16,183825,38283,1,4,0,1,17:55.2
5,136239,38472,1,5,1,1,18:28.8
10,29748,38886,2,3,2,0,19:02.4
5,29102,36542,1,5,1,0,19:36.0
4,34040,29278,2,3,1,1,20:09.6
10,73305,24526,1,3,2,0,20:43.2
4,149424,28965,4,5,2,0,21:16.8
11,44782,29274,2,3,0,0,21:50.4
6,18614,31272,2,5,0,0,22:24.0
6,134927,41914,5,5,2,1,22:57.6
9,183001,31956,4,2,1,1,23:31.2
16,189958,43919,1,5,2,1,24:04.8
15,19987,37752,1,5,2,1,24:38.4
10,61225,24037,2,5,2,1,25:12.0
13,112852,41594,3,4,2,1,25:45.6
9,184394,42875,1,3,2,1,26:19.2
10,161533,21657,2,4,0,1,26:52.8
16,137474,31966,3,5,0,1,27:26.4
11,32500,25747,1,4,1,0,28:00.0
10,158866,22389,1,4,2,1,28:33.6
1,117690,33829,3,5,2,0,29:07.2
11,61531,28627,3,4,2,1,29:40.8
16,153947,46360,2,3,1,0,30:14.4
13,110014,38833,3,5,0,1,30:48.0
10,24314,19233,1,4,1,1,31:21.6
10,109179,23309,3,2,2,1,31:55.2
18,80452,35400,2,2,2,1,32:28.8
5,151500,27268,3,5,1,1,33:02.4
2,93524,32197,5,4,2,1,33:36.0
10,180573,27543,3,5,0,1,34:09.6
17,59681,25982,3,4,2,1,34:43.2
13,126238,36769,2,5,2,1,35:16.8
3,119808,27822,3,4,1,1,35:50.4
4,56676,22891,2,5,1,1,36:24.0
12,15191,38962,3,4,1,0,36:57.6
14,126702,42124,1,5,2,1,37:31.2
5,84137,32726,1,4,0,1,38:04.8
7,143783,32155,1,5,2,1,38:38.4
9,16860,42876,1,4,0,1,39:12.0
19,154299,26993,2,4,2,1,39:45.6
