car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_true,timestamp
10,17591,41947,1,3,0,1,14457,22:52.8
10,40628,41848,1,4,0,1,7414,23:26.4
5,169055,25866,2,3,0,1,2113,24:00.0
8,105666,38873,1,3,2,1,9191,24:33.6
12,84568,17649,1,4,0,1,2617,25:07.2
9,43819,28149,1,2,1,1,9133,25:40.8
18,149789,43277,2,3,0,1,2499,26:14.4
7,82519,37160,2,3,2,0,5480,26:48.0
4,139163,38160,3,5,2,1,3962,27:21.6
9,143504,40803,4,5,0,0,1343,27:55.2
13,18200,28710,2,4,2,1,6333,28:28.8
9,113663,36919,2,4,2,1,4503,29:02.4
12,39052,43117,1,5,2,1,7530,29:36.0
19,133074,25341,2,3,2,1,1095,30:09.6
6,145598,26708,3,4,1,0,4686,30:43.2
1,108658,27239,3,4,2,1,5077,31:16.8
6,48181,29612,1,4,2,0,11482,31:50.4
16,42900,23638,3,5,1,1,2401,32:24.0
10,175914,30275,1,3,2,0,4036,32:57.6
15,106953,35424,4,4,2,1,2593,33:31.2
9,130760,28548,3,2,1,1,4338,34:04.8
9,64819,39141,2,4,1,0,10128,34:38.4
12,176370,40293,2,5,2,0,2003,35:12.0
15,35521,38978,4,5,0,1,2563,35:45.6
3,88500,32872,1,4,2,1,9424,36:19.2
11,144140,33727,5,2,1,0,3679,36:52.8
11,42225,25429,3,2,2,1,4641,37:26.4
8,131704,35592,4,4,0,1,3148,38:00.0
16,3918,24497,2,5,1,1,4889,38:33.6
7,157104,34567,1,3,2,1,4650,39:07.2
12,153765,33783,2,2,2,1,4923,39:40.8
4,134997,27502,1,4,0,1,5439,40:14.4
15,164089,28688,4,2,0,1,1228,40:48.0
20,99040,25525,3,5,1,0,647,41:21.6
1,136856,33862,3,3,0,0,5997,41:55.2
10,94402,28084,1,4,1,1,5648,42:28.8
19,54807,28479,1,5,2,1,1826,43:02.4
7,138902,27164,3,3,0,1,2350,43:36.0
2,90284,44541,1,4,0,0,11000,44:09.6
13,26068,34860,2,5,0,1,5886,44:43.2
11,10299,43917,1,4,0,1,10245,45:16.8
5,130135,30792,2,4,0,1,4229,45:50.4
15,84687,25622,4,3,0,1,1164,46:24.0
10,176341,38544,3,4,0,1,1817,46:57.6
12,70376,35633,1,5,1,1,7459,47:31.2
12,169232,31508,2,3,2,1,1724,48:04.8
19,67718,36426,2,4,2,1,3644,48:38.4
17,47216,33574,4,5,2,1,1904,49:12.0
9,82578,34453,1,4,0,1,5898,49:45.6
11,113259,27138,2,4,0,1,1585,50:19.2
10,170191,21009,1,2,0,1,3071,50:52.8
4,164725,35310,3,5,2,0,1958,51:26.4
8,68466,44018,1,3,2,0,10811,52:00.0
9,76817,23613,3,3,1,1,4229,52:33.6
18,88299,18813,1,4,1,1,1961,53:07.2
10,51998,26337,1,5,2,1,6576,53:40.8
18,179840,24528,1,4,2,0,1141,54:14.4
13,136284,44127,1,2,2,1,7178,54:48.0
17,110740,29046,3,3,2,0,1764,55:21.6
12,30887,25728,1,5,2,1,6266,55:55.2
7,96187,39757,4,2,0,0,2428,56:28.8
5,191108,28637,3,3,0,0,1552,57:02.4
5,111877,44193,3,2,2,1,7028,57:36.0
15,55134,27148,1,5,2,1,5042,58:09.6
12,27570,21301,3,5,0,1,1889,58:43.2
12,129506,47462,3,3,2,0,2059,59:16.8
12,139953,28942,1,5,2,0,1669,59:50.4
13,165285,34643,2,4,2,1,1662,00:24.0
15,58309,35134,4,5,2,1,2220,00:57.6
12,105262,37221,3,4,2,1,4200,01:31.2
11,156302,27675,5,5,2,1,966,02:04.8
17,41481,19328,3,5,2,0,1002,02:38.4
15,75978,23529,2,5,0,0,2257,03:12.0
10,122966,23788,1,5,2,0,3160,03:45.6
9,42406,29613,1,4,0,1,6799,04:19.2
17,63523,38757,2,4,2,0,2210,04:52.8
16,165031,22702,1,4,1,0,1716,05:26.4
7,132279,38612,1,4,1,0,6212,06:00.0
17,70500,41029,1,2,2,0,3421,06:33.6
10,148009,26331,3,5,2,0,2114,07:07.2
10,12706,36271,1,4,1,1,11633,07:40.8
10,123230,43990,1,4,0,1,6942,08:14.4
10,66804,27972,1,5,0,1,4735,08:48.0
10,35478,28026,1,4,0,1,4913,09:21.6
18,138171,39542,5,4,1,1,819,09:55.2
4,43865,33018,2,3,1,0,11399,10:28.8
17,106989,42255,2,5,2,1,3217,11:02.4
2,94889,32560,1,4,2,0,11812,11:36.0
13,43124,24022,4,4,1,0,1918,12:09.6
16,132644,30164,4,4,2,1,1628,12:43.2
8,175386,18791,2,4,1,0,1462,13:16.8
8,84746,30836,2,4,0,0,5532,13:50.4
16,84480,35859,3,5,2,1,3326,14:24.0
6,149190,35379,1,5,2,1,6367,14:57.6
12,182669,26470,1,5,2,1,1511,15:31.2
9,11355,46028,4,4,0,1,5457,16:04.8
7,170998,41704,2,5,0,1,3244,16:38.4
19,180531,22421,2,4,1,0,934,17:12.0
1,53938,43949,3,5,1,1,15704,17:45.6
10,149260,22327,1,2,2,1,2442,18:19.2
12,180217,24621,2,3,2,1,1890,18:52.8
8,95449,32345,1,4,2,0,4696,19:26.4
11,105990,20612,2,5,0,1,1838,20:00.0
16,164784,25187,1,5,0,0,1533,20:33.6
14,122951,22474,3,3,2,1,1233,21:07.2
11,57204,30804,3,5,2,1,4582,21:40.8
13,119884,39754,1,5,1,1,4922,22:14.4
15,119414,35444,2,4,2,1,4518,22:48.0
12,15211,32236,1,4,1,0,9679,23:21.6
15,92248,28617,3,4,2,1,2771,23:55.2
17,163740,31952,5,4,2,1,746,24:28.8
8,81127,32524,1,5,2,1,6770,25:02.4
17,120960,31484,1,5,0,0,1463,25:36.0
13,162463,45099,2,4,2,1,5249,26:09.6
9,44899,29545,1,5,0,0,5343,26:43.2
17,130048,23982,4,5,2,1,1469,27:16.8
5,173011,45135,2,3,0,1,5158,27:50.4
13,175413,29507,1,5,2,1,2882,28:24.0
12,26735,42493,5,4,2,1,4842,28:57.6
9,155153,37620,1,4,0,1,2758,29:31.2
10,70137,34902,4,5,0,1,2037,30:04.8
14,178311,18112,1,3,2,0,1322,30:38.4
18,179338,36432,2,5,1,1,1270,31:12.0
17,23638,42675,1,4,2,0,6280,31:45.6
11,166606,44284,1,5,0,1,3924,32:19.2
15,72757,44097,2,4,1,1,6799,32:52.8
18,93667,18147,2,3,2,1,1584,33:26.4
13,92077,35593,3,3,1,1,4319,34:00.0
5,115366,44014,2,4,2,1,6563,34:33.6
10,68726,31397,1,4,2,1,5232,35:07.2
3,60326,46991,1,5,2,0,18601,35:40.8
17,89004,42557,2,5,2,1,2008,36:14.4
2,74170,34913,1,4,2,1,15887,36:48.0
17,18880,41849,4,5,1,1,2583,37:21.6
8,27872,24435,5,3,0,1,2219,37:55.2
5,183049,29016,3,4,1,1,4556,38:28.8
12,120044,40232,1,5,2,0,3857,39:02.4
19,134062,39584,1,5,0,1,1020,39:36.0
17,167588,29077,1,5,2,0,835,40:09.6
19,188871,26041,2,4,2,1,758,40:43.2
8,75052,33678,1,5,0,1,7770,41:16.8
14,60487,31211,3,4,1,1,5539,41:50.4
13,137382,32048,2,2,2,0,4047,42:24.0
18,115407,27793,1,5,1,1,3959,42:57.6
17,165883,24185,2,3,2,1,1739,43:31.2
9,134714,45305,4,3,2,1,5949,44:04.8
5,37064,18951,3,3,1,0,4959,44:38.4
16,174867,39795,1,3,2,0,2213,45:12.0
20,184504,32060,1,5,1,0,928,45:45.6
17,18651,40675,1,5,0,0,3172,46:19.2
3,86868,26840,1,5,1,1,9101,46:52.8
16,7760,23383,4,4,0,0,1571,47:26.4
13,155178,32312,2,5,2,0,1592,48:00.0
16,139880,41008,3,4,2,1,1448,48:33.6
8,91733,41401,3,5,2,0,2845,49:07.2
5,52350,34259,2,5,0,0,6722,49:40.8
12,180380,42472,1,5,2,0,2230,50:14.4
18,101687,31764,1,3,0,1,3909,50:48.0
9,71016,29334,4,3,2,1,2347,51:21.6
11,171271,24966,1,4,0,1,1643,51:55.2
7,150234,41117,5,4,0,0,1104,52:28.8
6,144081,19502,1,4,1,1,3743,53:02.4
19,93953,21218,3,5,2,1,642,53:36.0
15,57651,38497,4,2,2,1,4433,54:09.6
18,115655,36974,3,4,1,1,3089,54:43.2
16,137576,29422,3,4,2,1,916,55:16.8
17,160479,43476,2,5,2,0,2535,55:50.4
11,97528,38781,4,4,2,1,2483,56:24.0
18,140261,46477,3,4,2,1,2594,56:57.6
9,118130,40351,3,3,1,1,3933,57:31.2
17,178597,39946,3,5,2,1,627,58:04.8
6,20964,31681,2,2,2,1,11467,58:38.4
6,34303,38830,3,4,2,1,11206,59:12.0
16,197042,31565,1,4,0,1,1363,59:45.6
12,139969,37838,4,4,1,0,1856,00:19.2
10,109074,39812,2,5,2,1,5616,00:52.8
18,151202,32776,2,4,1,1,1946,01:26.4
18,101250,33349,4,4,0,1,711,02:00.0
4,46554,31347,1,5,1,1,14599,02:33.6
19,113165,34448,1,5,2,1,2535,03:07.2
20,147611,26504,3,3,1,1,890,03:40.8
12,34065,26320,3,5,1,0,2496,04:14.4
5,160249,18808,1,3,2,1,3928,04:48.0
12,89885,21631,1,5,0,1,2910,05:21.6
2,44959,37251,1,5,0,0,17520,05:55.2
8,154968,43387,1,4,0,0,2961,06:28.8
12,142020,32268,2,4,0,0,1172,07:02.4
2,82388,21362,3,5,2,1,3610,07:36.0
9,68447,32519,4,3,1,0,2869,08:09.6
15,118893,23497,1,2,1,1,3065,08:43.2
2,86299,34412,1,4,1,0,13989,09:16.8
3,119060,38448,2,2,2,0,9353,09:50.4
2,51411,26545,2,5,1,1,11477,10:24.0
13,112298,43676,1,5,1,1,5414,10:57.6
16,99394,33403,1,5,1,1,5597,11:31.2
10,101089,42913,1,5,2,1,5589,12:04.8
11,41067,38851,1,5,1,1,9111,12:38.4
12,99033,28690,3,5,2,1,1685,13:12.0
19,159094,27085,1,4,2,1,1885,13:45.6
10,160268,25265,1,5,2,0,2729,14:19.2
6,51540,33790,1,3,0,0,9118,14:52.8
3,146587,16902,1,4,2,1,3672,15:26.4
18,18745,21558,2,5,2,1,3545,16:00.0
9,8666,32233,1,4,2,1,9424,16:33.6
13,106293,40973,1,5,2,1,5844,17:07.2
10,159537,43444,3,2,2,0,5243,17:40.8
10,50313,29125,2,5,2,1,3609,18:14.4
11,54602,32489,2,2,1,0,9101,18:48.0
7,74730,29544,2,5,2,1,5060,19:21.6
4,56994,31490,3,4,0,1,5583,19:55.2
3,39377,31322,2,4,1,0,11227,20:28.8
12,56142,40499,3,3,1,0,3829,21:02.4
16,91535,22485,1,5,1,1,3336,21:36.0
4,22858,24802,1,2,0,1,13234,22:09.6
19,100808,41321,5,4,2,1,701,22:43.2
10,94760,24511,1,5,2,0,2904,23:16.8
1,98507,31630,1,2,2,1,14283,23:50.4
10,113167,27806,4,3,0,1,2094,24:24.0
5,140512,36363,1,4,2,1,8773,24:57.6
18,84779,42477,2,4,2,1,3733,25:31.2
17,169593,24750,1,4,1,1,1559,26:04.8
16,59024,41328,2,2,1,1,8453,26:38.4
8,124038,31077,2,5,2,1,5837,27:12.0
10,79595,31841,3,4,2,1,3397,27:45.6
13,103790,35747,1,5,2,1,6558,28:19.2
13,64975,24606,1,5,2,1,5477,28:52.8
10,191524,20376,4,5,0,0,657,29:26.4
12,64040,30314,2,5,2,0,4507,30:00.0
16,86327,23607,1,4,2,1,2183,30:33.6
4,168965,35366,2,5,2,1,3524,31:07.2
9,158731,28044,2,4,2,1,2244,31:40.8
4,14799,17631,2,4,2,1,7007,32:14.4
3,102761,23922,1,5,2,1,5946,32:48.0
12,50694,41011,3,4,1,1,5187,33:21.6
15,33053,34730,3,5,2,0,4340,33:55.2
2,103654,42701,2,5,2,1,13757,34:28.8
17,32629,48424,3,5,0,1,4288,35:02.4
13,156901,42657,1,3,2,1,4853,35:36.0
17,84175,24510,4,4,2,1,2164,36:09.6
4,69521,29928,1,3,1,0,13619,36:43.2
6,115468,35722,4,5,2,1,3247,37:16.8
14,92984,27555,3,5,0,1,1904,37:50.4
13,60137,34420,1,3,0,1,4893,38:24.0
15,140832,40019,3,3,2,0,2713,38:57.6
5,72889,34571,4,5,2,1,6486,39:31.2
8,129337,44830,5,2,0,0,1693,40:04.8
13,88018,42776,1,4,1,1,7412,40:38.4
4,128401,38539,2,4,2,1,5711,41:12.0
20,37685,33320,1,3,2,0,3210,41:45.6
15,36218,39869,1,4,0,1,5186,42:19.2
9,54017,39946,1,5,2,1,11771,42:52.8
19,152718,28593,4,4,1,1,803,43:26.4
6,186107,26168,2,5,2,1,3673,44:00.0
8,169573,24339,2,4,1,0,3559,44:33.6
14,68311,22454,1,5,1,0,3336,45:07.2
5,49641,39741,1,3,0,0,16002,45:40.8
3,12811,25339,2,5,2,1,9118,46:14.4
18,89926,30079,3,4,2,0,1123,46:48.0
6,96754,40568,2,3,2,1,8408,47:21.6
17,75854,34739,1,5,0,0,3733,47:55.2
17,41947,22634,1,4,2,1,2935,48:28.8
16,111164,27473,2,4,2,1,1629,49:02.4
5,106005,24982,3,2,2,1,4168,49:36.0
18,153270,29440,1,4,2,0,876,50:09.6
10,41976,33223,1,5,0,1,7541,50:43.2
19,183811,32511,1,5,2,0,785,51:16.8
15,173915,20495,1,5,0,0,1058,51:50.4
14,183685,35651,3,5,1,1,2658,52:24.0
11,35322,21809,4,4,1,1,2148,52:57.6
19,93166,28461,3,5,2,0,802,53:31.2
17,28471,29034,1,2,2,1,7423,54:04.8
11,73407,33534,2,4,0,1,5155,54:38.4
10,64907,27035,2,3,1,1,6436,55:12.0
5,28264,33031,1,5,0,1,13719,55:45.6
10,51819,29730,3,4,0,1,3656,56:19.2
15,65137,29574,4,5,0,1,1392,56:52.8
16,142891,21145,2,4,1,1,1448,57:26.4
16,130432,23465,2,2,2,1,2946,58:00.0
14,7555,29247,2,4,1,1,6103,58:33.6
2,54038,41515,4,5,1,0,6510,59:07.2
9,120841,38898,1,5,0,0,2995,59:40.8
12,114139,33885,4,5,2,1,2313,00:14.4
3,22136,38190,1,5,2,1,18658,00:48.0
12,150180,38710,1,5,2,1,2827,01:21.6
6,147021,20687,1,4,2,0,3311,01:55.2
18,177234,25503,4,3,2,1,1250,02:28.8
19,121992,36843,5,4,0,0,906,03:02.4
13,129159,22108,5,5,1,1,870,03:36.0
8,148354,24560,1,3,2,1,3525,04:09.6
10,98768,33184,2,4,2,0,4585,04:43.2
13,107308,43620,5,4,2,0,1302,05:16.8
4,120218,45407,1,2,2,0,13478,05:50.4
3,55112,33701,1,5,2,1,13945,06:24.0
19,22017,26177,3,5,2,0,1223,06:57.6
19,21700,19529,1,4,2,1,2150,07:31.2
3,130748,31860,2,2,2,0,8047,08:04.8
14,161017,45832,1,3,1,0,5616,08:38.4
16,106128,36777,2,3,2,1,2479,09:12.0
10,172369,28089,4,4,2,1,1861,09:45.6
18,96981,33758,2,3,2,0,3255,10:19.2
12,104617,41642,2,2,0,0,6162,10:52.8
12,16894,35707,3,4,0,0,4421,11:26.4
12,169812,28280,2,4,2,0,2544,12:00.0
10,125057,35121,2,3,2,1,3630,12:33.6
16,116167,26216,1,3,2,1,4165,13:07.2
15,106946,19061,4,5,2,1,1508,13:40.8
7,79588,34453,3,4,1,1,4797,14:14.4
9,156416,27405,5,5,2,1,733,14:48.0
16,130931,24324,1,4,0,0,1189,15:21.6
8,182949,36815,3,3,0,0,2351,15:55.2
15,144996,17502,1,5,2,1,1878,16:28.8
12,164321,35680,1,5,2,0,1584,17:02.4
18,35734,40588,3,3,1,1,5919,17:36.0
15,29442,34193,2,5,1,1,7035,18:09.6
9,46246,30574,4,2,0,1,4631,18:43.2
10,131073,33718,1,4,2,1,4165,19:16.8
10,34249,39673,3,4,0,1,4829,19:50.4
18,70556,40253,1,2,2,1,4369,20:24.0
10,156458,29827,1,3,2,0,2452,20:57.6
15,113347,34781,1,5,0,1,3076,21:31.2
9,176749,22609,4,4,0,1,944,22:04.8
10,42363,30394,3,5,2,1,3723,22:38.4
15,147719,31798,3,4,2,1,1964,23:12.0
12,187981,33220,4,4,2,1,692,23:45.6
8,182307,34481,1,5,0,1,4973,24:19.2
6,61680,38324,1,2,0,0,9390,24:52.8
14,108402,32842,2,4,0,1,2006,25:26.4
20,55208,20997,3,3,0,1,700,26:00.0
5,89289,45827,4,5,2,1,8385,26:33.6
13,144097,33602,3,4,1,1,2221,27:07.2
9,110657,40604,4,4,2,1,3657,27:40.8
14,92837,25628,3,4,2,1,2006,28:14.4
15,56171,28205,3,4,2,1,3358,28:48.0
5,164577,30195,1,3,1,1,7465,29:21.6
6,173479,29257,2,5,2,0,2278,29:55.2
6,127727,29589,3,4,0,1,4148,30:28.8
15,73902,34021,1,5,0,1,4614,31:02.4
16,126804,35508,5,5,0,1,353,31:36.0
1,141243,32935,2,4,0,1,6699,32:09.6
7,159408,29319,2,5,0,1,2519,32:43.2
7,89006,40136,2,4,2,1,8294,33:16.8
16,177536,26946,2,4,0,0,817,33:50.4
10,166611,34381,2,4,1,1,3812,34:24.0
13,79843,28362,1,4,0,1,5258,34:57.6
17,105602,21929,5,5,2,1,421,35:31.2
14,124686,30404,3,3,2,1,1688,36:04.8
8,26505,23254,2,5,2,0,5530,36:38.4
12,96881,30474,4,5,0,1,1349,37:12.0
15,114920,43859,2,3,1,1,6300,37:45.6
15,27440,47478,2,3,0,1,5218,38:19.2
4,68382,35523,3,4,2,1,7999,38:52.8
17,97784,32055,3,3,2,1,3538,39:26.4
20,147906,43226,2,3,0,1,2047,40:00.0
2,126950,43219,1,5,2,1,13905,40:33.6
15,133327,22092,1,5,1,1,2178,41:07.2
10,26645,28420,5,5,2,1,3886,41:40.8
15,70757,39132,3,5,2,1,3418,42:14.4
4,140383,41935,4,3,0,1,5766,42:48.0
18,189767,23464,2,5,1,1,933,43:21.6
5,99736,36254,1,2,0,1,10060,43:55.2
8,104763,32237,1,5,2,0,4192,44:28.8
15,64340,24699,2,3,1,1,4249,45:02.4
3,174452,40338,3,4,1,1,7535,45:36.0
2,66000,29917,1,5,0,1,9835,46:09.6
3,17068,30540,1,4,2,0,14866,46:43.2
6,19165,28738,1,4,0,1,9737,47:16.8
2,79345,33393,1,5,2,0,14256,47:50.4
18,95432,38790,3,5,0,1,1562,48:24.0
13,36898,39701,5,4,0,1,1677,48:57.6
7,36945,37604,1,3,2,0,11822,49:31.2
7,160820,25937,2,4,0,1,3730,50:04.8
3,20385,33761,1,3,2,0,17594,50:38.4
13,111713,24111,3,4,2,0,1569,51:12.0
13,113761,45294,1,4,0,0,2818,51:45.6
12,98706,29197,5,4,2,0,849,52:19.2
18,36639,37095,1,2,2,0,6767,52:52.8
8,12140,22717,1,2,2,1,8454,53:26.4
5,28673,41277,5,4,0,1,5300,54:00.0
2,67448,33395,2,5,1,1,10986,54:33.6
17,174116,46837,3,4,1,1,2936,55:07.2
5,107700,43336,5,4,0,1,4759,55:40.8
11,91381,31823,1,3,1,1,8043,56:14.4
9,50019,24514,1,4,2,1,5497,56:48.0
18,127402,39613,3,4,2,1,1044,57:21.6
18,84933,33784,3,5,2,1,2960,57:55.2
14,113958,38036,4,5,2,1,2553,58:28.8
16,23523,22670,1,5,2,0,2128,59:02.4
9,69436,24460,1,4,1,1,5755,59:36.0
13,93746,47093,2,2,2,1,5959,00:09.6
15,65961,25568,3,4,2,0,2627,00:43.2
13,23830,32697,2,5,0,1,3164,01:16.8
13,64947,42002,5,4,2,1,3415,01:50.4
6,156077,26076,2,5,2,0,2892,02:24.0
8,50506,33159,2,3,0,0,6966,02:57.6
9,95458,31571,1,3,0,1,7869,03:31.2
6,108608,38772,1,5,1,1,10930,04:04.8
16,42923,38048,2,4,2,1,5469,04:38.4
11,10029,35783,1,2,1,1,11231,05:12.0
18,162136,34044,2,2,2,1,2504,05:45.6
10,153617,29036,5,2,0,0,1436,06:19.2
8,42656,39944,1,5,1,0,11685,06:52.8
4,175269,37016,1,4,2,1,5003,07:26.4
1,50581,36094,1,5,1,0,19680,08:00.0
6,171144,26060,1,3,0,0,3348,08:33.6
8,144127,28905,3,4,0,1,2613,09:07.2
8,156025,31220,1,3,2,0,4229,09:40.8
10,29363,36198,1,3,1,0,10225,10:14.4
12,81707,36805,3,4,0,1,2450,10:48.0
18,75748,37083,1,3,2,1,3121,11:21.6
18,163724,31137,1,4,2,1,3258,11:55.2
15,53198,40568,1,5,0,1,3993,12:28.8
9,82130,42972,5,2,2,1,5013,13:02.4
18,161267,34250,4,5,2,1,591,13:36.0
12,101264,36428,1,5,0,1,4840,14:09.6
7,85397,36476,1,3,2,1,9110,14:43.2
10,139135,47149,1,5,2,1,6663,15:16.8
11,98714,34703,1,5,2,1,5378,15:50.4
4,98688,20988,2,5,0,1,3757,16:24.0
11,77857,26962,2,5,2,1,3039,16:57.6
18,135591,27514,1,5,2,0,2509,17:31.2
8,165265,34151,3,4,2,1,2143,18:04.8
11,88518,26987,3,5,2,1,1949,18:38.4
1,142506,42635,4,4,2,1,4881,19:12.0
2,28685,23633,2,5,2,0,9711,19:45.6
12,37622,24343,5,4,2,0,1709,20:19.2
4,123168,20093,2,4,0,0,2640,20:52.8
11,13855,24441,3,3,2,1,4784,21:26.4
12,73170,31318,1,5,0,0,2632,22:00.0
6,94451,26633,2,3,0,1,4289,22:33.6
9,176669,23857,1,2,1,1,5134,23:07.2
11,147712,24230,1,5,0,1,3147,23:40.8
12,62325,42133,1,5,2,0,6664,24:14.4
8,16522,40377,3,5,1,1,8772,24:48.0
3,129079,36231,5,5,0,0,1707,25:21.6
10,36279,28797,1,4,2,1,7989,25:55.2
12,29307,27037,2,3,0,1,3954,26:28.8
9,50795,42811,2,2,2,1,8089,27:02.4
20,134061,36825,4,4,2,1,1812,27:36.0
17,131828,38808,2,4,0,1,1473,28:09.6
4,71840,36874,2,4,2,1,11872,28:43.2
9,27535,31227,1,4,2,1,7922,29:16.8
7,145105,23640,1,4,0,1,3233,29:50.4
16,57495,30060,1,5,2,1,5027,30:24.0
13,133332,28661,1,4,2,1,2996,30:57.6
16,36749,40759,3,5,2,1,5141,31:31.2
1,40098,35098,2,5,2,1,16025,32:04.8
18,87411,40312,2,4,0,1,1912,32:38.4
15,122249,31424,1,4,2,1,4340,33:12.0
8,118772,39033,3,4,2,1,4001,33:45.6
5,78610,38260,1,4,0,1,12397,34:19.2
4,52405,30894,3,5,0,1,4673,34:52.8
10,152419,37515,1,3,1,0,4080,35:26.4
8,129524,18913,2,4,2,1,3543,36:00.0
5,112634,20695,3,2,0,1,2701,36:33.6
12,162718,32786,2,5,1,1,3740,37:07.2
15,135758,36495,4,4,2,1,2693,37:40.8
11,135857,34423,5,4,2,0,1470,38:14.4
5,101824,24718,3,4,2,1,5360,38:48.0
18,30025,23465,3,5,0,1,903,39:21.6
11,56188,35107,5,4,1,0,4068,39:55.2
13,109389,32408,5,5,2,1,1027,40:28.8
7,121752,38092,3,5,2,1,3936,41:02.4
5,95176,27508,1,2,0,0,7838,41:36.0
11,169658,35157,1,4,2,1,2924,42:09.6
5,175577,28352,1,5,2,1,4718,42:43.2
12,179582,41751,2,5,2,1,2693,43:16.8
7,121447,33271,3,5,2,0,2553,43:50.4
5,38779,45548,1,2,0,1,16282,44:24.0
15,64566,30629,1,4,2,0,2631,44:57.6
10,45304,24652,1,5,2,1,7327,45:31.2
10,41084,23162,1,5,2,1,4875,46:04.8
16,7426,38973,5,5,2,0,1629,46:38.4
10,39775,32552,2,4,0,1,3904,47:12.0
7,179448,44749,1,2,2,1,7730,47:45.6
11,126609,25572,2,3,2,1,4592,48:19.2
13,71616,44916,2,4,0,0,3614,48:52.8
6,135560,42076,3,5,2,1,3522,49:26.4
15,88286,29369,4,4,0,0,1342,50:00.0
4,168065,27069,1,5,2,0,2963,50:33.6
8,23462,17846,2,5,2,1,4828,51:07.2
19,75330,33445,2,4,2,1,3951,51:40.8
13,21835,30930,1,4,2,0,5959,52:14.4
13,140892,44979,2,5,0,1,2205,52:48.0
11,186901,46246,1,4,1,0,7268,53:21.6
12,55658,19445,3,5,2,0,2026,53:55.2
5,160143,36107,2,4,0,1,6202,54:28.8
16,98469,40530,3,5,1,1,2830,55:02.4
14,152103,39412,4,5,0,1,584,55:36.0
17,110523,32597,2,5,2,1,2328,56:09.6
8,181712,23792,2,4,0,1,2964,56:43.2
16,81452,44391,3,3,2,1,3018,57:16.8
14,44389,37883,4,4,0,1,3007,57:50.4
20,115542,34334,2,4,0,1,1294,58:24.0
11,38282,22754,1,3,2,1,6448,58:57.6
12,137330,29884,2,4,0,1,1661,59:31.2
11,80271,36593,2,4,0,1,2921,00:04.8
12,142574,24087,3,5,0,1,736,00:38.4
12,135770,25976,2,4,2,1,3459,01:12.0
8,137303,44638,1,4,2,1,6655,01:45.6
17,27137,24178,5,4,0,0,708,02:19.2
9,176914,34496,2,4,2,1,2548,02:52.8
7,14188,31366,5,5,2,0,3208,03:26.4
6,178126,37554,1,4,1,1,8715,04:00.0
15,110952,42580,2,5,1,1,3060,04:33.6
10,75099,22195,5,3,0,1,1756,05:07.2
13,136903,30587,1,4,0,1,3613,05:40.8
2,132850,17869,1,3,0,0,4681,06:14.4
4,124957,27412,3,4,0,1,2659,06:48.0
12,139022,44688,2,5,0,1,3898,07:21.6
10,142830,22611,5,3,1,1,2377,07:55.2
18,89025,19697,4,4,2,0,368,08:28.8
11,101236,28701,5,5,2,0,1229,09:02.4
7,157874,38858,1,5,0,1,3910,09:36.0
17,48720,32338,1,5,2,1,4187,10:09.6
15,18298,35689,1,4,2,0,4889,10:43.2
13,16824,44812,1,4,2,0,8693,11:16.8
18,51775,45782,2,5,2,1,3287,11:50.4
11,47929,21505,2,4,0,1,2155,12:24.0
16,63619,21762,1,3,0,1,3594,12:57.6
10,13746,29934,2,3,1,1,10325,13:31.2
5,56374,33735,3,2,2,1,6705,14:04.8
3,178731,40570,1,5,1,1,9703,14:38.4
7,22324,35963,2,2,1,0,14509,15:12.0
16,122257,35002,4,4,1,1,3616,15:45.6
19,100972,41280,5,5,1,1,2348,16:19.2
9,176838,30098,4,4,0,0,1737,16:52.8
4,117019,34061,1,5,0,1,9234,17:26.4
18,53060,28269,1,5,0,1,2570,18:00.0
16,28753,29523,4,3,1,1,4737,18:33.6
19,65138,26255,2,5,2,1,1778,19:07.2
9,61821,19367,5,3,1,0,1422,19:40.8
11,15078,41319,3,3,2,1,5521,20:14.4
4,34887,29964,1,3,2,1,12458,20:48.0
7,139733,35327,3,3,0,0,1751,21:21.6
18,117254,36536,3,5,2,0,1085,21:55.2
2,151683,31697,1,2,2,1,9382,22:28.8
3,17481,36275,1,4,2,0,19106,23:02.4
15,181886,41641,1,5,2,1,2166,23:36.0
9,92635,41127,2,4,2,1,7221,24:09.6
11,126928,37830,2,2,2,0,2867,24:43.2
14,62934,34311,1,2,1,0,6167,25:16.8
16,112972,34954,4,4,0,0,998,25:50.4
17,14934,24452,4,4,2,1,3083,26:24.0
4,157806,25326,3,5,2,1,3869,26:57.6
7,39286,33187,2,4,0,0,5440,27:31.2
2,90625,31069,3,4,1,1,7129,28:04.8
1,153851,17034,2,5,2,1,3128,28:38.4
13,162701,30006,1,4,2,0,3393,29:12.0
7,41536,31833,2,4,1,1,11524,29:45.6
12,74179,44614,1,5,0,1,6344,30:19.2
15,57538,27273,1,4,2,0,3492,30:52.8
10,36552,44323,4,4,0,1,4560,31:26.4
12,38608,42121,1,5,2,0,8030,32:00.0
9,157789,21555,1,4,0,1,1559,32:33.6
17,180223,27678,1,4,2,0,2164,33:07.2
10,163891,19875,2,4,2,1,2187,33:40.8
10,72978,38744,4,5,0,0,1482,34:14.4
14,22772,37721,1,4,2,0,5482,34:48.0
17,22234,25623,1,3,0,1,2800,35:21.6
